osmid,y,x,street_count,highway,ref,geometry
3758359479,-12.187604,-76.9927274,3,,,POINT (-76.99272740000001 -12.187604)
1317143479,-11.9664533,-76.9964141,4,,,POINT (-76.9964141 -11.9664533)
3758359483,-12.1860926,-76.9923204,3,,,POINT (-76.9923204 -12.1860926)
1273660349,-12.1965806,-76.9238514,4,,,POINT (-76.9238514 -12.1965806)
1573127105,-12.1701258,-76.9616109,4,,,POINT (-76.9616109 -12.1701258)
6016402370,-11.9591104,-77.1285626,3,,,POINT (-77.1285626 -11.9591104)
1573127109,-12.1365425,-76.959909,4,,,POINT (-76.959909 -12.1365425)
1404109773,-12.1924244,-76.971391,3,,,POINT (-76.971391 -12.1924244)
825426894,-12.0178499,-76.9674983,3,,,POINT (-76.9674983 -12.0178499)
1317143509,-11.9685652,-77.0044719,3,,,POINT (-77.0044719 -11.9685652)
316802006,-12.0682095,-77.0611434,3,,,POINT (-77.06114340000001 -12.0682095)
107774936,-12.0597063,-77.041677,3,traffic_signals,,POINT (-77.04167700000001 -12.0597063)
486245336,-12.0615418,-77.0325034,3,,,POINT (-77.0325034 -12.0615418)
107774938,-12.0597496,-77.0417996,3,,,POINT (-77.0417996 -12.0597496)
316802009,-12.0679561,-77.0606546,3,,,POINT (-77.06065460000001 -12.0679561)
1573127132,-12.1481067,-76.9692626,4,,,POINT (-76.96926259999999 -12.1481067)
107774940,-12.0600028,-77.0420531,3,,,POINT (-77.0420531 -12.0600028)
316802011,-12.0674868,-77.0604885,3,,,POINT (-77.06048850000001 -12.0674868)
821593055,-12.0243451,-76.9908235,3,,,POINT (-76.9908235 -12.0243451)
107774945,-12.0607199,-77.0418045,3,,,POINT (-77.0418045 -12.0607199)
3758359521,-12.1854236,-76.9915423,4,,,POINT (-76.99154230000001 -12.1854236)
3153724386,-12.1403297,-76.9944648,4,,,POINT (-76.9944648 -12.1403297)
107774948,-12.0607356,-77.0413311,3,,,POINT (-77.04133109999999 -12.0607356)
107774949,-12.0606589,-77.0412011,3,traffic_signals,,POINT (-77.04120109999999 -12.0606589)
3738207205,-12.0250194,-76.9131152,4,,,POINT (-76.91311519999999 -12.0250194)
1273725927,-12.1983347,-77.013496,4,,,POINT (-77.013496 -12.1983347)
316802024,-12.0678915,-77.0618127,3,,,POINT (-77.0618127 -12.0678915)
262570985,-12.110705,-77.0368123,3,,,POINT (-77.03681229999999 -12.110705)
262570986,-12.1126763,-77.0368282,4,,,POINT (-77.0368282 -12.1126763)
1273496554,-12.0611366,-77.055764,4,,,POINT (-77.055764 -12.0611366)
316802021,-12.0674204,-77.0619141,3,,,POINT (-77.0619141 -12.0674204)
107774957,-12.0597924,-77.0412289,3,,,POINT (-77.04122889999999 -12.0597924)
107774958,-12.0597091,-77.0414126,3,,,POINT (-77.0414126 -12.0597091)
1410761712,-12.1455168,-76.9721427,4,,,POINT (-76.97214270000001 -12.1455168)
1410761709,-12.145181,-76.9768652,3,,,POINT (-76.97686520000001 -12.145181)
3738207217,-12.0258717,-76.8884873,3,,,POINT (-76.88848729999999 -12.0258717)
1753089012,-12.1644373,-76.9578761,3,,,POINT (-76.95787609999999 -12.1644373)
1405158389,-12.2082944,-76.9513235,4,,,POINT (-76.9513235 -12.2082944)
263390197,-12.0837546,-77.0488736,3,,,POINT (-77.04887359999999 -12.0837546)
1814004727,-11.8862276,-77.0259855,4,,,POINT (-77.0259855 -11.8862276)
5762548728,-11.8764229,-77.0270192,3,,,POINT (-77.0270192 -11.8764229)
6277792761,-11.9466636,-77.092987,3,,,POINT (-77.09298699999999 -11.9466636)
1410761723,-12.1461458,-76.9728589,3,,,POINT (-76.97285890000001 -12.1461458)
5762548732,-11.8727111,-77.0284268,3,,,POINT (-77.02842680000001 -11.8727111)
821789705,-12.0131079,-77.0019241,4,,,POINT (-77.0019241 -12.0131079)
1410761741,-12.1466761,-76.973316,3,,,POINT (-76.973316 -12.1466761)
1273627671,-12.0364442,-76.9610954,3,,,POINT (-76.9610954 -12.0364442)
1410761753,-12.1471018,-76.9734409,3,,,POINT (-76.9734409 -12.1471018)
821593114,-12.0242731,-76.9894307,3,,,POINT (-76.9894307 -12.0242731)
1573127196,-12.1617088,-76.9684559,4,traffic_signals,,POINT (-76.9684559 -12.1617088)
4200694813,-11.9977387,-77.1264326,3,,,POINT (-77.1264326 -11.9977387)
3484320798,-12.075697,-77.0261194,3,,,POINT (-77.0261194 -12.075697)
1410761760,-12.1474279,-76.9704246,4,,,POINT (-76.9704246 -12.1474279)
661980193,-12.073131,-77.0919938,4,,,POINT (-77.0919938 -12.073131)
4504585250,-12.1608278,-76.9849726,5,,,POINT (-76.98497260000001 -12.1608278)
5435393061,-12.158835,-76.9848968,4,,,POINT (-76.9848968 -12.158835)
4504585256,-12.1600286,-76.9868319,4,,,POINT (-76.9868319 -12.1600286)
1573127209,-12.1702152,-76.9617329,4,,,POINT (-76.9617329 -12.1702152)
4504585261,-12.1609772,-76.9844874,3,,,POINT (-76.98448740000001 -12.1609772)
4357620781,-12.0654603,-76.9788814,3,,,POINT (-76.97888140000001 -12.0654603)
263390253,-12.0810866,-77.0487474,4,,,POINT (-77.0487474 -12.0810866)
1841300529,-12.08153,-76.9958836,3,,,POINT (-76.9958836 -12.08153)
1814004786,-11.8874541,-77.0238141,4,,,POINT (-77.0238141 -11.8874541)
1841300534,-12.0824428,-76.997192,4,,,POINT (-76.997192 -12.0824428)
1573127222,-12.1647814,-76.9604295,3,,,POINT (-76.9604295 -12.1647814)
1841300535,-12.0825257,-76.9973285,4,,,POINT (-76.99732849999999 -12.0825257)
4504585274,-12.1596122,-76.9877365,4,,,POINT (-76.9877365 -12.1596122)
1410761791,-12.1484056,-76.9738245,3,,,POINT (-76.97382450000001 -12.1484056)
4341859395,-12.0653948,-77.1493608,4,,,POINT (-77.1493608 -12.0653948)
1410761797,-12.1484396,-76.975883,3,,,POINT (-76.975883 -12.1484396)
1753089097,-12.1690049,-76.9584354,3,,,POINT (-76.9584354 -12.1690049)
821593166,-12.0229776,-76.9888811,3,,,POINT (-76.9888811 -12.0229776)
1753089102,-12.1693292,-76.9585094,3,,,POINT (-76.9585094 -12.1693292)
1273562192,-12.1521428,-76.9548882,4,,,POINT (-76.9548882 -12.1521428)
821593170,-12.0242333,-76.9888593,4,,,POINT (-76.9888593 -12.0242333)
1273594967,-12.019016,-76.8859258,3,,,POINT (-76.8859258 -12.019016)
1573127258,-12.1480278,-76.9693222,4,,,POINT (-76.96932219999999 -12.1480278)
3738207328,-12.0292684,-76.8878501,3,,,POINT (-76.88785009999999 -12.0292684)
1814004834,-11.8882807,-77.0325076,3,,,POINT (-77.0325076 -11.8882807)
1181353062,-12.0781471,-77.0869926,4,traffic_signals,,POINT (-77.0869926 -12.0781471)
848397415,-12.0298649,-77.0943819,4,traffic_signals,,POINT (-77.0943819 -12.0298649)
1410761832,-12.1489669,-76.97399,4,,,POINT (-76.97399 -12.1489669)
848397414,-12.0266218,-77.0943905,3,,,POINT (-77.0943905 -12.0266218)
821593195,-12.02414,-76.9882729,3,,,POINT (-76.9882729 -12.02414)
827130987,-12.010088,-77.0564572,3,,,POINT (-77.0564572 -12.010088)
1814004847,-11.8886785,-77.03274,4,,,POINT (-77.03274 -11.8886785)
824345713,-11.9685935,-77.011417,4,,,POINT (-77.01141699999999 -11.9685935)
1181353072,-12.073734,-77.0870824,4,,,POINT (-77.0870824 -12.073734)
1410761843,-12.1492188,-76.973086,3,,,POINT (-76.973086 -12.1492188)
3739452536,-11.7751728,-77.1703186,3,,,POINT (-77.1703186 -11.7751728)
848397432,-12.0242975,-77.0938543,3,,,POINT (-77.0938543 -12.0242975)
3371992193,-12.2014506,-77.0309627,3,,,POINT (-77.0309627 -12.2014506)
1273889928,-12.0278396,-76.923663,3,,,POINT (-76.923663 -12.0278396)
629048456,-12.0676366,-77.1320535,3,,,POINT (-77.1320535 -12.0676366)
1573127308,-12.159629,-76.9586461,4,,,POINT (-76.9586461 -12.159629)
1756333197,-11.7706654,-77.1724893,3,,,POINT (-77.1724893 -11.7706654)
629212302,-12.0608093,-77.1340867,4,,,POINT (-77.1340867 -12.0608093)
1756333199,-11.7706083,-77.1716329,3,,,POINT (-77.17163290000001 -11.7706083)
4332782736,-11.9968321,-77.1262904,4,,,POINT (-77.1262904 -11.9968321)
1814004877,-11.889166,-77.0339574,3,,,POINT (-77.03395740000001 -11.889166)
5321229458,-12.0544262,-76.9620781,3,,,POINT (-76.9620781 -12.0544262)
1273758869,-12.0644082,-76.9715957,3,,,POINT (-76.97159569999999 -12.0644082)
1756333205,-11.7712276,-77.1707053,3,,,POINT (-77.17070529999999 -11.7712276)
1756333210,-11.7714512,-77.1725929,3,,,POINT (-77.1725929 -11.7714512)
629212314,-12.0613145,-77.1340047,4,traffic_signals,,POINT (-77.13400470000001 -12.0613145)
5629084829,-11.9873606,-77.057441,3,,,POINT (-77.057441 -11.9873606)
1756333213,-11.77188,-77.172496,3,,,POINT (-77.172496 -11.77188)
1410761887,-12.1497526,-76.9711697,4,,,POINT (-76.9711697 -12.1497526)
1273627808,-12.2002699,-76.9900516,4,,,POINT (-76.9900516 -12.2002699)
629212320,-12.0619313,-77.1339179,4,,,POINT (-77.1339179 -12.0619313)
1273889954,-12.0311649,-76.9439413,3,,,POINT (-76.94394130000001 -12.0311649)
1753089181,-12.1751427,-76.9591189,3,,,POINT (-76.95911890000001 -12.1751427)
1573127333,-12.1483647,-76.9695722,4,,,POINT (-76.9695722 -12.1483647)
629212336,-12.0628417,-77.133789,4,traffic_signals,,POINT (-77.13378899999999 -12.0628417)
3524756662,-12.0513361,-77.0547968,3,traffic_signals,,POINT (-77.05479680000001 -12.0513361)
1273791671,-12.1974399,-76.9430287,3,,,POINT (-76.9430287 -12.1974399)
316802235,-12.0684224,-77.0777313,4,,,POINT (-77.0777313 -12.0684224)
821789884,-12.0133161,-77.0027613,4,,,POINT (-77.0027613 -12.0133161)
1753089213,-12.1763173,-76.9625047,3,,,POINT (-76.9625047 -12.1763173)
316802240,-12.0612188,-77.0788793,3,,,POINT (-77.0788793 -12.0612188)
821789889,-12.0130964,-77.0051017,3,,,POINT (-77.0051017 -12.0130964)
4363715779,-12.1519439,-76.9890051,4,,,POINT (-76.9890051 -12.1519439)
6302598348,-12.0211736,-76.9294184,3,,,POINT (-76.9294184 -12.0211736)
1795359953,-12.1467917,-76.9677258,4,,,POINT (-76.9677258 -12.1467917)
1795359954,-12.1376959,-76.9716868,3,,,POINT (-76.9716868 -12.1376959)
4296803541,-12.0139128,-76.9012227,3,,,POINT (-76.90122270000001 -12.0139128)
1795359958,-12.1425811,-76.968795,3,,,POINT (-76.968795 -12.1425811)
1756333269,-11.7745225,-77.1697989,4,,,POINT (-77.1697989 -11.7745225)
821789913,-12.012946,-77.0062819,4,,,POINT (-77.0062819 -12.012946)
2761622748,-12.1606741,-76.9732865,3,,,POINT (-76.9732865 -12.1606741)
821789916,-12.0130245,-77.0056535,4,,,POINT (-77.00565349999999 -12.0130245)
1795359967,-12.145973,-76.9668562,3,,,POINT (-76.9668562 -12.145973)
1573127393,-12.148279,-76.9696428,4,,,POINT (-76.9696428 -12.148279)
263390433,-12.0771709,-77.0511709,4,,,POINT (-77.0511709 -12.0771709)
263390434,-12.0761863,-77.0503527,4,,,POINT (-77.0503527 -12.0761863)
1273595109,-12.2281072,-76.9327822,4,,,POINT (-76.93278220000001 -12.2281072)
263390436,-12.0742234,-77.048728,4,traffic_signals,,POINT (-77.048728 -12.0742234)
824345830,-11.9681359,-77.0042978,4,traffic_signals,,POINT (-77.0042978 -11.9681359)
263390438,-12.0732404,-77.0479193,4,,,POINT (-77.0479193 -12.0732404)
821789929,-12.0123286,-77.0114338,4,traffic_signals,,POINT (-77.01143380000001 -12.0123286)
263390435,-12.0752073,-77.0495434,4,,,POINT (-77.0495434 -12.0752073)
263390441,-12.0702846,-77.045505,4,,,POINT (-77.04550500000001 -12.0702846)
1756333293,-11.7764902,-77.1657569,4,,,POINT (-77.16575690000001 -11.7764902)
639108350,-12.0817016,-77.0712616,3,,,POINT (-77.0712616 -12.0817016)
821593351,-12.0243195,-76.9903464,3,,,POINT (-76.99034640000001 -12.0243195)
1573127432,-12.1725245,-76.9675771,4,,,POINT (-76.9675771 -12.1725245)
1573127440,-12.1414468,-76.9636762,4,,,POINT (-76.96367619999999 -12.1414468)
821593363,-12.026532,-76.99128,4,,,POINT (-76.99128 -12.026532)
1273529623,-12.0596557,-77.0525348,4,,,POINT (-77.0525348 -12.0596557)
4740711703,-12.0071604,-77.0537013,3,,,POINT (-77.0537013 -12.0071604)
1573127449,-12.1380778,-76.9610331,4,,,POINT (-76.96103309999999 -12.1380778)
821593367,-12.0264639,-76.9912688,4,,,POINT (-76.9912688 -12.0264639)
821593370,-12.0248799,-76.9913064,4,,,POINT (-76.9913064 -12.0248799)
821593372,-12.0243571,-76.9913282,4,,,POINT (-76.9913282 -12.0243571)
1573127455,-12.1647659,-76.9605081,4,,,POINT (-76.9605081 -12.1647659)
462980385,-12.0781676,-77.0810689,4,traffic_signals,,POINT (-77.08106890000001 -12.0781676)
821593377,-12.0228341,-76.9913665,4,,,POINT (-76.9913665 -12.0228341)
4343596321,-12.0931064,-77.038796,3,,,POINT (-77.038796 -12.0931064)
821593380,-12.0223348,-76.9913268,4,,,POINT (-76.9913268 -12.0223348)
5022483752,-11.9804925,-76.9416093,3,,,POINT (-76.9416093 -11.9804925)
816743722,-11.9836455,-77.0100157,4,,,POINT (-77.0100157 -11.9836455)
1754039597,-12.2197277,-76.9210482,3,,,POINT (-76.9210482 -12.2197277)
5079467310,-11.9774603,-76.9012008,3,,,POINT (-76.9012008 -11.9774603)
4343596333,-12.0930549,-77.0384342,3,,,POINT (-77.0384342 -12.0930549)
816743728,-11.9832346,-77.0111521,4,,,POINT (-77.0111521 -11.9832346)
816743729,-11.9830356,-77.0116952,4,,,POINT (-77.01169520000001 -11.9830356)
263357750,-12.0841026,-77.047437,4,,,POINT (-77.047437 -12.0841026)
263357751,-12.0825903,-77.0359153,4,traffic_signals,,POINT (-77.0359153 -12.0825903)
263357752,-12.0827711,-77.0371918,4,,,POINT (-77.0371918 -12.0827711)
263357755,-12.0829028,-77.0381992,4,,,POINT (-77.03819919999999 -12.0829028)
263357758,-12.0831651,-77.0399941,4,,,POINT (-77.0399941 -12.0831651)
263357759,-12.0832811,-77.0407739,4,,,POINT (-77.0407739 -12.0832811)
263357767,-12.0839868,-77.0459797,4,,,POINT (-77.0459797 -12.0839868)
263357768,-12.084052,-77.046412,4,,,POINT (-77.046412 -12.084052)
1573127501,-12.1328038,-76.9568907,3,,,POINT (-76.9568907 -12.1328038)
7182353743,-12.0889447,-77.07415,4,,,POINT (-77.07415 -12.0889447)
263390545,-12.0778158,-77.0503909,4,,,POINT (-77.0503909 -12.0778158)
263390547,-12.0768243,-77.0495652,4,,,POINT (-77.0495652 -12.0768243)
263390548,-12.0758306,-77.0487535,4,,,POINT (-77.0487535 -12.0758306)
263390549,-12.0748541,-77.0479398,3,,,POINT (-77.04793979999999 -12.0748541)
1273824608,-12.0255576,-76.8860906,4,,,POINT (-76.8860906 -12.0255576)
1805682024,-12.0280306,-77.1288943,5,,,POINT (-77.1288943 -12.0280306)
1805682026,-12.0281352,-77.1288855,3,,,POINT (-77.1288855 -12.0281352)
1805682027,-12.0285072,-77.1279859,4,traffic_signals,,POINT (-77.1279859 -12.0285072)
1710982511,-12.2355688,-76.9347101,3,,,POINT (-76.9347101 -12.2355688)
4334028144,-12.1928854,-76.9694748,3,,,POINT (-76.9694748 -12.1928854)
1711900017,-12.1973762,-76.9391146,3,,,POINT (-76.9391146 -12.1973762)
548734321,-12.0913976,-77.0833659,3,,,POINT (-77.0833659 -12.0913976)
1710982515,-12.2360886,-76.9339837,4,,,POINT (-76.9339837 -12.2360886)
4356638064,-12.083975,-77.0027525,3,,,POINT (-77.0027525 -12.083975)
1273464181,-12.0412561,-76.9524463,4,,,POINT (-76.95244630000001 -12.0412561)
4351296886,-12.2741315,-76.8725013,5,,,POINT (-76.8725013 -12.2741315)
4356638072,-12.0839437,-77.0025302,3,,,POINT (-77.0025302 -12.0839437)
140346745,-12.1350224,-77.0249472,4,,,POINT (-77.0249472 -12.1350224)
316802428,-12.0611001,-77.0791044,3,,,POINT (-77.07910440000001 -12.0611001)
316802429,-12.062133,-77.0788464,4,,,POINT (-77.0788464 -12.062133)
1710982525,-12.2366016,-76.933268,3,,,POINT (-76.933268 -12.2366016)
1711900030,-12.1977647,-76.9388802,3,,,POINT (-76.9388802 -12.1977647)
1710982529,-12.2367904,-76.936196,3,,,POINT (-76.936196 -12.2367904)
416646533,-12.0732546,-77.0163699,4,,,POINT (-77.0163699 -12.0732546)
1710982537,-12.2368644,-76.9328996,4,,,POINT (-76.9328996 -12.2368644)
4865131918,-12.1312956,-76.9474329,3,,,POINT (-76.9474329 -12.1312956)
1710982545,-12.2370667,-76.9357992,3,,,POINT (-76.93579920000001 -12.2370667)
1711900050,-12.2049448,-76.9345481,3,,,POINT (-76.9345481 -12.2049448)
1710982547,-12.2371484,-76.9325026,3,,,POINT (-76.93250260000001 -12.2371484)
4326163860,-12.0075511,-77.0544619,3,,,POINT (-77.05446190000001 -12.0075511)
316802453,-12.0787684,-77.0818228,3,,,POINT (-77.0818228 -12.0787684)
4145350038,-11.9815442,-77.0970656,4,,,POINT (-77.09706559999999 -11.9815442)
4145350039,-11.9816101,-77.0967739,4,,,POINT (-77.0967739 -11.9816101)
4145350037,-11.9815097,-77.0972539,4,,,POINT (-77.0972539 -11.9815097)
9456387482,-12.0327108,-77.0273064,3,,,POINT (-77.0273064 -12.0327108)
4145350043,-11.9814923,-77.0966482,4,,,POINT (-77.0966482 -11.9814923)
4351788446,-11.952814,-76.9870925,3,,,POINT (-76.9870925 -11.952814)
4351788447,-11.9523094,-76.9875188,3,,,POINT (-76.9875188 -11.9523094)
1273791906,-12.2220709,-76.9068996,4,,,POINT (-76.9068996 -12.2220709)
1710982568,-12.2375558,-76.93676,3,,,POINT (-76.93676000000001 -12.2375558)
1273464238,-12.1854557,-76.9768122,4,,,POINT (-76.9768122 -12.1854557)
4054025652,-11.9469956,-77.0710825,3,,,POINT (-77.0710825 -11.9469956)
1710982581,-12.2376791,-76.931761,4,,,POINT (-76.93176099999999 -12.2376791)
4351657400,-12.111689,-76.9973205,4,,,POINT (-76.9973205 -12.111689)
1710982587,-12.237835,-76.9363537,4,,,POINT (-76.9363537 -12.237835)
1710982589,-12.237866,-76.9374825,3,,,POINT (-76.9374825 -12.237866)
4358112702,-11.9994392,-77.1112191,3,,,POINT (-77.1112191 -11.9994392)
133924286,-12.1263725,-77.0307719,4,,,POINT (-77.0307719 -12.1263725)
1710982614,-12.2380837,-76.9343387,3,,,POINT (-76.9343387 -12.2380837)
1710982617,-12.2382081,-76.9310216,3,,,POINT (-76.93102159999999 -12.2382081)
1710982625,-12.2383421,-76.9356159,4,,,POINT (-76.9356159 -12.2383421)
1710982629,-12.2383494,-76.9339576,4,,,POINT (-76.9339576 -12.2383494)
3974039019,-12.1292961,-77.0237023,4,traffic_signals,,POINT (-77.0237023 -12.1292961)
1710982641,-12.2386204,-76.9335681,3,,,POINT (-76.9335681 -12.2386204)
5436376565,-12.2223304,-76.9312577,4,,,POINT (-76.9312577 -12.2223304)
5436376576,-12.2251701,-76.9361455,4,,,POINT (-76.93614549999999 -12.2251701)
1710982657,-12.2388467,-76.9348818,4,,,POINT (-76.9348818 -12.2388467)
4341204489,-12.0647885,-76.9898978,3,,,POINT (-76.98989779999999 -12.0647885)
4341204495,-12.0647556,-76.990183,3,,,POINT (-76.990183 -12.0647556)
1711015440,-12.2419916,-76.9242522,4,,,POINT (-76.9242522 -12.2419916)
1710982674,-12.2391096,-76.9344992,4,,,POINT (-76.9344992 -12.2391096)
7901709843,-12.2230609,-76.8512558,3,,,POINT (-76.8512558 -12.2230609)
7901709846,-12.223515,-76.8510751,3,,,POINT (-76.8510751 -12.223515)
1319962140,-12.1500894,-77.0218001,3,,,POINT (-77.02180009999999 -12.1500894)
5497587230,-11.8246166,-77.1654478,3,,,POINT (-77.1654478 -11.8246166)
1710982692,-12.2393758,-76.934112,4,,,POINT (-76.934112 -12.2393758)
263357989,-12.0830465,-77.0457554,4,,,POINT (-77.0457554 -12.0830465)
2166228518,-12.0826999,-77.0982395,3,,,POINT (-77.09823950000001 -12.0826999)
2166228516,-12.0824715,-77.0981354,3,,,POINT (-77.0981354 -12.0824715)
1273792040,-11.7651823,-77.1700223,3,,,POINT (-77.1700223 -11.7651823)
5497587237,-11.8249914,-77.165811,3,,,POINT (-77.16581100000001 -11.8249914)
263357996,-12.0825094,-77.0408867,4,,,POINT (-77.0408867 -12.0825094)
263357997,-12.082248,-77.0401322,4,,,POINT (-77.0401322 -12.082248)
1710982702,-12.2396569,-76.9320841,3,,,POINT (-76.9320841 -12.2396569)
263357999,-12.0818293,-77.0383532,4,,,POINT (-77.0383532 -12.0818293)
4288415280,-11.9797048,-76.8392001,3,,,POINT (-76.8392001 -11.9797048)
1273857585,-12.1907865,-76.9236349,4,,,POINT (-76.9236349 -12.1907865)
263358002,-12.0815213,-77.036064,4,traffic_signals,,POINT (-77.036064 -12.0815213)
3663132186,-12.0132421,-77.0700881,3,,,POINT (-77.07008810000001 -12.0132421)
263358001,-12.0816964,-77.0373267,4,,,POINT (-77.03732669999999 -12.0816964)
5497587252,-11.8261805,-77.1668676,3,,,POINT (-77.1668676 -11.8261805)
1711015478,-12.2428303,-76.9257201,4,,,POINT (-76.92572010000001 -12.2428303)
263357998,-12.0819835,-77.0393377,4,,,POINT (-77.0393377 -12.0819835)
5497587257,-11.8274383,-77.1671022,3,,,POINT (-77.1671022 -11.8274383)
3054470715,-12.0343741,-76.9288609,3,,,POINT (-76.9288609 -12.0343741)
4341204539,-12.0621179,-76.9938181,4,,,POINT (-76.9938181 -12.0621179)
1710982717,-12.2398752,-76.9333854,4,,,POINT (-76.93338540000001 -12.2398752)
1710982718,-12.2399239,-76.9317057,4,,,POINT (-76.93170569999999 -12.2399239)
4341204541,-12.0625441,-76.9894162,4,,,POINT (-76.98941619999999 -12.0625441)
262571584,-12.1115992,-77.0424609,3,,,POINT (-77.04246089999999 -12.1115992)
1711015491,-12.2429529,-76.9293919,4,,,POINT (-76.9293919 -12.2429529)
4331439683,-12.0471492,-77.0835232,3,,,POINT (-77.0835232 -12.0471492)
670402129,-12.0718104,-77.062524,4,,,POINT (-77.062524 -12.0718104)
1273792081,-12.0345423,-77.0584349,4,,,POINT (-77.05843489999999 -12.0345423)
1711015507,-12.2433878,-76.9291306,4,,,POINT (-76.92913059999999 -12.2433878)
4347725401,-11.8134499,-77.1291646,4,,,POINT (-77.1291646 -11.8134499)
1710982747,-12.2403985,-76.9326239,4,,,POINT (-76.9326239 -12.2403985)
316802651,-12.0906985,-77.0856369,3,,,POINT (-77.0856369 -12.0906985)
3102738014,-12.0263609,-77.03413,3,,,POINT (-77.03413 -12.0263609)
1710982751,-12.2404656,-76.9309382,4,,,POINT (-76.9309382 -12.2404656)
3102738015,-12.026262,-77.0340404,4,,,POINT (-77.03404039999999 -12.026262)
9844754018,-11.7711057,-77.1607136,4,,,POINT (-77.16071359999999 -11.7711057)
1273497193,-11.9519757,-77.0055541,4,,,POINT (-77.0055541 -11.9519757)
1710982762,-12.2406555,-76.9322499,4,,,POINT (-76.9322499 -12.2406555)
1711015535,-12.2444476,-76.9284937,3,,,POINT (-76.9284937 -12.2444476)
846497393,-12.0298859,-77.0604551,4,,,POINT (-77.0604551 -12.0298859)
316802674,-12.0868897,-77.0838251,4,,,POINT (-77.0838251 -12.0868897)
316802673,-12.0881824,-77.0844597,4,,,POINT (-77.0844597 -12.0881824)
1711015544,-12.2451574,-76.9270394,3,,,POINT (-76.9270394 -12.2451574)
8088553083,-12.0848211,-76.9797686,3,,,POINT (-76.9797686 -12.0848211)
